HOSTNAME,TIME,NET,MEM,CPU
host-10-9-3-168,1432692296,2377448,483176,0.17
mosix1.curs.pub.ro,1432692296,2848476,520472,0.46
host-10-9-3-167,1432692296,2827364,369912,0.26
host-10-9-3-168,1432692298,2377448,483308,0.31
mosix1.curs.pub.ro,1432692298,2848476,520116,0.46
host-10-9-3-167,1432692297,2827368,369888,0.23
host-10-9-3-168,1432692299,2377452,483316,0.31
mosix1.curs.pub.ro,1432692324,2848480,519508,0.31
host-10-9-3-167,1432692324,2827368,369888,0.15
host-10-9-3-168,1432692326,2377452,483316,0.21
mosix1.curs.pub.ro,1432692326,2848484,521596,0.28
host-10-9-3-167,1432692325,2827372,370136,0.15
host-10-9-3-168,1432692327,2377456,483308,0.21
mosix1.curs.pub.ro,1432692327,2848484,521464,0.28
host-10-9-3-167,1432692327,2827372,370144,0.15
host-10-9-3-168,1432692329,2377456,483300,0.19
mosix1.curs.pub.ro,1432692329,2848488,521688,0.28
host-10-9-3-167,1432692328,2827376,370144,0.30
host-10-9-3-168,1432692330,2377460,483432,0.19
mosix1.curs.pub.ro,1432692330,2848496,521696,0.28
host-10-9-3-167,1432692330,2827380,370376,0.30
host-10-9-3-168,1432692332,2377460,483556,0.19
mosix1.curs.pub.ro,1432692332,2848496,521688,0.58
host-10-9-3-167,1432692331,2827380,370252,0.30
host-10-9-3-168,1432692333,2377464,483556,0.18
mosix1.curs.pub.ro,1432692333,2848500,521836,0.58
host-10-9-3-167,1432692333,2827384,370252,0.28
host-10-9-3-168,1432692335,2377468,483564,0.18
mosix1.curs.pub.ro,1432692335,2848500,521936,0.58
host-10-9-3-167,1432692334,2827384,370376,0.28
host-10-9-3-168,1432692336,2377468,483548,0.18
mosix1.curs.pub.ro,1432692336,2848504,521836,0.53
host-10-9-3-167,1432692336,2827388,370276,0.28
host-10-9-3-168,1432692338,2377472,483680,0.32
mosix1.curs.pub.ro,1432692338,2848504,521944,0.53
host-10-9-3-167,1432692338,2827388,370252,0.26
host-10-9-3-168,1432692339,2377472,483548,0.32
mosix1.curs.pub.ro,1432692339,2848508,522208,0.53
host-10-9-3-167,1432692339,2827392,370400,0.26
host-10-9-3-168,1432692341,2377476,483680,0.32
mosix1.curs.pub.ro,1432692341,2848508,522076,0.57
host-10-9-3-167,1432692341,2827392,370384,0.26
host-10-9-3-168,1432692342,2377476,483812,0.32
mosix1.curs.pub.ro,1432692343,2848512,522184,0.57
host-10-9-3-167,1432692342,2827396,370500,0.26
host-10-9-3-168,1432692344,2377480,483672,0.30
mosix1.curs.pub.ro,1432692344,2848512,522068,0.57
host-10-9-3-167,1432692344,2827396,370624,0.31
host-10-9-3-168,1432692345,2377480,483928,0.30
mosix1.curs.pub.ro,1432692346,2848516,522200,0.57
host-10-9-3-167,1432692345,2827400,370392,0.31
host-10-9-3-168,1432692347,2377484,484564,0.30
mosix1.curs.pub.ro,1432692347,2848516,522440,0.60
host-10-9-3-167,1432692347,2827400,370640,0.31
host-10-9-3-168,1432692348,2377484,483796,0.27
mosix1.curs.pub.ro,1432692349,2848520,522332,0.60
host-10-9-3-167,1432692348,2827404,370624,0.29
host-10-9-3-168,1432692350,2377492,483928,0.27
mosix1.curs.pub.ro,1432692350,2848524,522440,0.60
host-10-9-3-167,1432692350,2827404,370624,0.29
host-10-9-3-168,1432692351,2377492,483796,0.27
mosix1.curs.pub.ro,1432692352,2848528,522556,0.56
host-10-9-3-167,1432692351,2827408,370772,0.29
host-10-9-3-168,1432692353,2377496,483920,0.25
mosix1.curs.pub.ro,1432692353,2848528,522440,0.56
host-10-9-3-167,1432692353,2827412,370624,0.27
host-10-9-3-168,1432692354,2377500,484052,0.25
mosix1.curs.pub.ro,1432692355,2848532,522556,0.56
host-10-9-3-167,1432692354,2827412,370632,0.27
host-10-9-3-168,1432692356,2377500,483920,0.25
mosix1.curs.pub.ro,1432692356,2848532,522696,0.51
host-10-9-3-167,1432692356,2827420,370896,0.27
host-10-9-3-168,1432692357,2377504,484176,0.25
mosix1.curs.pub.ro,1432692358,2848536,522572,0.51
host-10-9-3-167,1432692357,2827420,370748,0.49
host-10-9-3-168,1432692359,2377504,484300,0.31
mosix1.curs.pub.ro,1432692359,2848536,522736,0.51
host-10-9-3-167,1432692359,2827424,370764,0.49
host-10-9-3-168,1432692361,2377508,484168,0.31
mosix1.curs.pub.ro,1432692361,2848540,522820,0.55
host-10-9-3-167,1432692360,2827424,370872,0.49
host-10-9-3-168,1432692362,2377508,484300,0.31
mosix1.curs.pub.ro,1432692362,2848540,522820,0.55
host-10-9-3-167,1432692362,2827428,370880,0.49
host-10-9-3-168,1432692364,2377512,484548,0.29
mosix1.curs.pub.ro,1432692364,2848544,522820,0.55
host-10-9-3-167,1432692364,2827428,370996,0.53
host-10-9-3-168,1432692365,2377512,484432,0.29
mosix1.curs.pub.ro,1432692366,2848544,522836,0.55
host-10-9-3-167,1432692365,2827432,371012,0.53
host-10-9-3-168,1432692367,2377516,484416,0.29
mosix1.curs.pub.ro,1432692367,2848552,522860,0.67
host-10-9-3-167,1432692367,2827432,370872,0.53
host-10-9-3-168,1432692368,2377516,484548,0.26
mosix1.curs.pub.ro,1432692369,2848552,522960,0.67
host-10-9-3-167,1432692368,2827436,371136,0.48
host-10-9-3-168,1432692370,2377520,484540,0.26
mosix1.curs.pub.ro,1432692370,2848556,522960,0.67
host-10-9-3-167,1432692370,2827436,371012,0.48
host-10-9-3-168,1432692371,2377520,484556,0.26
mosix1.curs.pub.ro,1432692372,2848556,523068,0.61
host-10-9-3-167,1432692371,2827440,371012,0.48
host-10-9-3-168,1432692373,2377524,484664,0.24
mosix1.curs.pub.ro,1432692373,2848560,523068,0.61
host-10-9-3-167,1432692373,2827444,371252,0.45
host-10-9-3-168,1432692374,2377524,484672,0.24
mosix1.curs.pub.ro,1432692375,2848560,522936,0.61
host-10-9-3-167,1432692374,2827444,371028,0.45
host-10-9-3-168,1432692376,2377528,484680,0.24
mosix1.curs.pub.ro,1432692376,2848564,523068,0.56
host-10-9-3-167,1432692376,2827448,371004,0.45
host-10-9-3-168,1432692377,2377532,485044,0.24
mosix1.curs.pub.ro,1432692378,2848564,523308,0.56
host-10-9-3-167,1432692377,2827448,371260,0.57
host-10-9-3-168,1432692379,2377532,484936,0.30
mosix1.curs.pub.ro,1432692379,2848568,523192,0.56
host-10-9-3-167,1432692379,2827452,371244,0.57
host-10-9-3-168,1432692380,2377536,484796,0.30
mosix1.curs.pub.ro,1432692381,2848568,523332,0.92
host-10-9-3-167,1432692380,2827452,371276,0.57
host-10-9-3-168,1432692382,2377536,484912,0.30
mosix1.curs.pub.ro,1432692382,2848572,523556,0.92
host-10-9-3-167,1432692382,2827456,371376,0.57
host-10-9-3-168,1432692384,2377540,484928,0.28
mosix1.curs.pub.ro,1432692384,2848572,523440,0.92
host-10-9-3-167,1432692383,2827456,371244,0.52
host-10-9-3-168,1432692385,2377544,484912,0.28
mosix1.curs.pub.ro,1432692385,2848576,523580,0.92
host-10-9-3-167,1432692385,2827460,371368,0.52
host-10-9-3-168,1432692387,2377548,485052,0.28
mosix1.curs.pub.ro,1432692387,2848576,523696,1.17
host-10-9-3-167,1432692387,2827460,371376,0.52
host-10-9-3-168,1432692388,2377548,484920,0.26
mosix1.curs.pub.ro,1432692389,2848580,523680,1.17
host-10-9-3-167,1432692388,2827464,371368,0.48
host-10-9-3-168,1432692390,2377552,484920,0.26
mosix1.curs.pub.ro,1432692390,2848580,523680,1.17
host-10-9-3-167,1432692390,2827464,371384,0.48
host-10-9-3-168,1432692391,2377552,485044,0.26
mosix1.curs.pub.ro,1432692392,2848584,523804,1.07
host-10-9-3-167,1432692391,2827472,371368,0.48
host-10-9-3-168,1432692393,2377556,485160,0.23
mosix1.curs.pub.ro,1432692393,2848592,523812,1.07
host-10-9-3-167,1432692393,2827472,371492,0.44
host-10-9-3-168,1432692394,2377556,485300,0.23
mosix1.curs.pub.ro,1432692395,2848592,523828,1.07
host-10-9-3-167,1432692394,2827476,371516,0.44
host-10-9-3-168,1432692396,2377560,485300,0.23
mosix1.curs.pub.ro,1432692396,2848596,523936,0.99
host-10-9-3-167,1432692396,2827480,371368,0.44
host-10-9-3-168,1432692397,2377564,485168,0.23
mosix1.curs.pub.ro,1432692398,2848596,523912,0.99
host-10-9-3-167,1432692397,2827480,371632,0.57
host-10-9-3-168,1432692399,2377564,485408,0.38
mosix1.curs.pub.ro,1432692399,2848600,524036,0.99
host-10-9-3-167,1432692399,2827484,371624,0.57
host-10-9-3-168,1432692400,2377568,485292,0.38
mosix1.curs.pub.ro,1432692401,2848600,523928,1.07
host-10-9-3-167,1432692400,2827484,371640,0.57
host-10-9-3-168,1432692402,2377568,485284,0.38
mosix1.curs.pub.ro,1432692402,2848604,524060,1.07
host-10-9-3-167,1432692402,2827488,371764,0.57
host-10-9-3-168,1432692404,2377572,485292,0.35
mosix1.curs.pub.ro,1432692404,2848608,524184,1.07
host-10-9-3-167,1432692403,2827488,371740,0.52
host-10-9-3-168,1432692405,2377572,485424,0.35
mosix1.curs.pub.ro,1432692405,2848612,524184,1.07
host-10-9-3-167,1432692405,2827492,371616,0.52
host-10-9-3-168,1432692407,2377576,485408,0.35
mosix1.curs.pub.ro,1432692407,2848612,524184,0.98
host-10-9-3-167,1432692406,2827492,371748,0.52
host-10-9-3-168,1432692408,2377576,485556,0.32
mosix1.curs.pub.ro,1432692408,2848616,524300,0.98
host-10-9-3-167,1432692408,2827496,371740,0.48
host-10-9-3-168,1432692410,2377580,485532,0.32
mosix1.curs.pub.ro,1432692410,2848616,524308,0.98
host-10-9-3-167,1432692410,2827496,371740,0.48
host-10-9-3-168,1432692411,2377580,485532,0.32
mosix1.curs.pub.ro,1432692411,2848620,524432,0.90
host-10-9-3-167,1432692411,2827500,371864,0.48
host-10-9-3-168,1432692413,2377584,485656,0.61
mosix1.curs.pub.ro,1432692413,2848620,524556,0.90
host-10-9-3-167,1432692413,2827500,371740,0.44
host-10-9-3-168,1432692414,2377584,485664,0.61
mosix1.curs.pub.ro,1432692415,2848624,524440,0.90
host-10-9-3-167,1432692414,2827504,371748,0.44
host-10-9-3-168,1432692416,2377588,485564,0.61
mosix1.curs.pub.ro,1432692416,2848624,524548,0.91
host-10-9-3-167,1432692416,2827508,371880,0.44
host-10-9-3-168,1432692417,2377592,485788,0.61
mosix1.curs.pub.ro,1432692418,2848628,524548,0.91
host-10-9-3-167,1432692417,2827508,371864,0.44
host-10-9-3-168,1432692419,2377592,485656,0.56
mosix1.curs.pub.ro,1432692419,2848628,524712,0.91
host-10-9-3-167,1432692419,2827512,372012,0.49
host-10-9-3-168,1432692420,2377600,485548,0.56
mosix1.curs.pub.ro,1432692421,2848632,524796,1.08
host-10-9-3-167,1432692420,2827512,371988,0.49
host-10-9-3-168,1432692422,2377600,485780,0.56
mosix1.curs.pub.ro,1432692422,2848632,524680,1.08
host-10-9-3-167,1432692422,2827516,372004,0.49
host-10-9-3-168,1432692423,2377604,485780,0.52
mosix1.curs.pub.ro,1432692424,2848636,524836,1.08
host-10-9-3-167,1432692423,2827516,371988,0.45
host-10-9-3-168,1432692425,2377604,485656,0.52
mosix1.curs.pub.ro,1432692425,2848636,524852,1.08
host-10-9-3-167,1432692425,2827520,372004,0.45
host-10-9-3-168,1432692426,2377608,485912,0.52
mosix1.curs.pub.ro,1432692427,2848640,524860,0.99
host-10-9-3-167,1432692426,2827524,372112,0.45
host-10-9-3-168,1432692428,2377608,485788,0.48
mosix1.curs.pub.ro,1432692428,2848640,524868,0.99
host-10-9-3-167,1432692428,2827528,372236,0.41
host-10-9-3-168,1432692429,2377612,485780,0.48
mosix1.curs.pub.ro,1432692430,2848644,524828,0.99
host-10-9-3-167,1432692429,2827528,372260,0.41
host-10-9-3-168,1432692431,2377612,485928,0.48
mosix1.curs.pub.ro,1432692431,2848644,524992,0.91
host-10-9-3-167,1432692431,2827536,372136,0.41
host-10-9-3-168,1432692433,2377616,485912,0.48
mosix1.curs.pub.ro,1432692433,2848648,525084,0.91
host-10-9-3-167,1432692432,2827536,372360,0.54
host-10-9-3-168,1432692434,2377620,485904,0.44
mosix1.curs.pub.ro,1432692434,2848648,525076,0.91
host-10-9-3-167,1432692434,2827540,372344,0.54
host-10-9-3-168,1432692436,2377624,486176,0.44
mosix1.curs.pub.ro,1432692436,2848656,525076,1.16
host-10-9-3-167,1432692435,2827544,372096,0.54
host-10-9-3-168,1432692437,2377628,486028,0.44
mosix1.curs.pub.ro,1432692437,2848656,525340,1.16
host-10-9-3-167,1432692437,2827544,372368,0.54
host-10-9-3-168,1432692439,2377628,486028,0.40
mosix1.curs.pub.ro,1432692439,2848660,525208,1.16
host-10-9-3-167,1432692438,2827548,372360,0.50
host-10-9-3-168,1432692440,2377632,486160,0.40
mosix1.curs.pub.ro,1432692440,2848660,525324,1.16
host-10-9-3-167,1432692440,2827548,372484,0.50
host-10-9-3-168,1432692442,2377632,486160,0.40
mosix1.curs.pub.ro,1432692442,2848668,525332,1.07
host-10-9-3-167,1432692442,2827552,372360,0.50
host-10-9-3-168,1432692443,2377636,486028,0.37
mosix1.curs.pub.ro,1432692443,2848668,524448,1.07
host-10-9-3-167,1432692443,2827552,372608,0.46
host-10-9-3-168,1432692445,2377636,486152,0.37
mosix1.curs.pub.ro,1432692445,2848672,524572,1.07
host-10-9-3-167,1432692444,2827556,372740,0.46
host-10-9-3-168,1432692446,2377640,486168,0.37
mosix1.curs.pub.ro,1432692446,2848672,524696,0.98
host-10-9-3-167,1432692446,2827556,372764,0.46
host-10-9-3-168,1432692448,2377640,486152,0.42
mosix1.curs.pub.ro,1432692448,2848676,524572,0.98
host-10-9-3-167,1432692447,2827560,372756,0.58
host-10-9-3-168,1432692449,2377644,486292,0.42
mosix1.curs.pub.ro,1432692449,2848676,524688,0.98
host-10-9-3-167,1432692449,2827560,372864,0.58
host-10-9-3-168,1432692451,2377644,486168,0.42
mosix1.curs.pub.ro,1432692451,2848684,524308,0.90
host-10-9-3-167,1432692450,2827564,373004,0.58
host-10-9-3-168,1432692452,2377648,486168,0.42
mosix1.curs.pub.ro,1432692477,2848684,524276,0.60
host-10-9-3-167,1432692477,2827564,372996,0.38
host-10-9-3-168,1432692479,2377648,486160,0.26
mosix1.curs.pub.ro,1432692479,2848688,524680,0.60
host-10-9-3-167,1432692478,2827568,373104,0.35
host-10-9-3-168,1432692480,2377656,486284,0.26
mosix1.curs.pub.ro,1432692480,2848692,524736,0.60
host-10-9-3-167,1432692480,2827572,373120,0.35
host-10-9-3-168,1432692482,2377660,486300,0.26
mosix1.curs.pub.ro,1432692482,2848696,524944,0.55
host-10-9-3-167,1432692481,2827572,373128,0.35
host-10-9-3-168,1432692483,2377660,486424,0.23
mosix1.curs.pub.ro,1432692483,2848700,524812,0.55
host-10-9-3-167,1432692483,2827576,373236,0.32
host-10-9-3-168,1432692485,2377664,486408,0.23
mosix1.curs.pub.ro,1432692485,2848704,524424,0.55
host-10-9-3-167,1432692484,2827576,373120,0.32
host-10-9-3-168,1432692486,2377664,486408,0.23
mosix1.curs.pub.ro,1432692511,2848708,524508,0.33
host-10-9-3-167,1432692511,2827584,373104,0.21
host-10-9-3-168,1432692512,2377668,486408,0.15
mosix1.curs.pub.ro,1432692513,2848708,524812,0.33
host-10-9-3-167,1432692512,2827584,373508,0.21
host-10-9-3-168,1432692514,2377668,486524,0.14
mosix1.curs.pub.ro,1432692514,2848712,524936,0.33
host-10-9-3-167,1432692514,2827588,373352,0.28
host-10-9-3-168,1432692516,2377672,480952,0.14
mosix1.curs.pub.ro,1432692516,2848712,525176,0.31
host-10-9-3-167,1432692515,2827588,373360,0.28
host-10-9-3-168,1432692517,2377672,480820,0.14
mosix1.curs.pub.ro,1432692517,2848720,525068,0.31
host-10-9-3-167,1432692517,2827592,373608,0.28
host-10-9-3-168,1432692519,2377676,480952,0.13
mosix1.curs.pub.ro,1432692519,2848724,524680,0.31
host-10-9-3-167,1432692518,2827592,373352,0.25
host-10-9-3-168,1432692520,2377676,480968,0.13
mosix1.curs.pub.ro,1432692545,2848728,523864,0.20
host-10-9-3-167,1432692545,2827596,373624,0.17
host-10-9-3-168,1432692547,2377680,480944,0.09
mosix1.curs.pub.ro,1432692547,2848728,525944,0.19
host-10-9-3-167,1432692546,2827596,373476,0.17
host-10-9-3-168,1432692548,2377680,480836,0.08
mosix1.curs.pub.ro,1432692548,2848732,526224,0.19
host-10-9-3-167,1432692548,2827600,373476,0.15
host-10-9-3-168,1432692550,2377684,481068,0.08
mosix1.curs.pub.ro,1432692550,2848732,526192,0.19
host-10-9-3-167,1432692550,2827600,373608,0.15
host-10-9-3-168,1432692551,2377688,481068,0.08
mosix1.curs.pub.ro,1432692552,2848736,526216,0.17
host-10-9-3-167,1432692551,2827604,373600,0.15
host-10-9-3-168,1432692553,2377688,481076,0.15
mosix1.curs.pub.ro,1432692553,2848736,526092,0.17
host-10-9-3-167,1432692553,2827608,373600,0.22
host-10-9-3-168,1432692554,2377692,480308,0.15
mosix1.curs.pub.ro,1432692555,2848744,526200,0.17
host-10-9-3-167,1432692554,2827608,373624,0.22
host-10-9-3-168,1432692556,2377696,480308,0.15
mosix1.curs.pub.ro,1432692556,2848744,526332,0.24
host-10-9-3-167,1432692556,2827612,373748,0.22
host-10-9-3-168,1432692557,2377700,480192,0.15
mosix1.curs.pub.ro,1432692558,2848748,526192,0.24
host-10-9-3-167,1432692557,2827612,373600,0.22
host-10-9-3-168,1432692559,2377704,480432,0.14
mosix1.curs.pub.ro,1432692559,2848748,526356,0.24
host-10-9-3-167,1432692559,2827616,373724,0.20
host-10-9-3-168,1432692560,2377704,480316,0.14
mosix1.curs.pub.ro,1432692561,2848752,526464,0.24
host-10-9-3-167,1432692560,2827616,373740,0.20
host-10-9-3-168,1432692562,2377708,479936,0.14
mosix1.curs.pub.ro,1432692562,2848752,526456,0.38
host-10-9-3-167,1432692562,2827620,373600,0.20
host-10-9-3-168,1432692588,2377708,479896,0.09
mosix1.curs.pub.ro,1432692589,2848756,526580,0.25
host-10-9-3-167,1432692588,2827620,373600,0.12
host-10-9-3-168,1432692590,2377716,480572,0.09
mosix1.curs.pub.ro,1432692590,2848756,526696,0.25
host-10-9-3-167,1432692590,2827624,373624,0.12
host-10-9-3-168,1432692591,2377716,480448,0.09
mosix1.curs.pub.ro,1432692592,2848760,526688,0.23
host-10-9-3-167,1432692591,2827624,373740,0.12
host-10-9-3-168,1432692593,2377720,480564,0.08
mosix1.curs.pub.ro,1432692593,2848760,526696,0.23
host-10-9-3-167,1432692593,2827628,373872,0.11
host-10-9-3-168,1432692594,2377720,480572,0.08
mosix1.curs.pub.ro,1432692595,2848764,526564,0.23
host-10-9-3-167,1432692594,2827628,373740,0.11
host-10-9-3-168,1432692596,2377724,480044,0.08
mosix1.curs.pub.ro,1432692596,2848764,526836,0.37
host-10-9-3-167,1432692596,2827636,373980,0.11
host-10-9-3-168,1432692622,2377728,480020,0.05
mosix1.curs.pub.ro,1432692623,2848772,526944,0.24
host-10-9-3-167,1432692622,2827640,373748,0.08
host-10-9-3-168,1432692624,2377732,480680,0.05
mosix1.curs.pub.ro,1432692624,2848772,526812,0.24
host-10-9-3-167,1432692624,2827640,373996,0.15
host-10-9-3-168,1432692626,2377736,480688,0.05
mosix1.curs.pub.ro,1432692626,2848776,527052,0.24
host-10-9-3-167,1432692625,2827644,373972,0.15
host-10-9-3-168,1432692627,2377736,480564,0.05
mosix1.curs.pub.ro,1432692627,2848776,526936,0.31
host-10-9-3-167,1432692627,2827644,373856,0.15
host-10-9-3-168,1432692629,2377740,480828,0.04
mosix1.curs.pub.ro,1432692629,2848780,527308,0.31
host-10-9-3-167,1432692628,2827648,374120,0.14
host-10-9-3-168,1432692630,2377744,480308,0.04
mosix1.curs.pub.ro,1432692630,2848780,527316,0.31
host-10-9-3-167,1432692630,2827648,374120,0.14
host-10-9-3-168,1432692657,2377748,479640,0.03
mosix1.curs.pub.ro,1432692657,2848784,527184,0.18
host-10-9-3-167,1432692656,2827652,374120,0.09
host-10-9-3-168,1432692658,2377748,481464,0.03
mosix1.curs.pub.ro,1432692658,2848784,527424,0.18
host-10-9-3-167,1432692658,2827652,374104,0.08
host-10-9-3-168,1432692660,2377752,481704,0.03
mosix1.curs.pub.ro,1432692660,2848788,527308,0.18
host-10-9-3-167,1432692659,2827656,374112,0.08
host-10-9-3-168,1432692661,2377752,481820,0.03
mosix1.curs.pub.ro,1432692661,2848788,527432,0.25
host-10-9-3-167,1432692661,2827656,374376,0.08
host-10-9-3-168,1432692663,2377756,481688,0.03
mosix1.curs.pub.ro,1432692663,2848792,527720,0.25
host-10-9-3-167,1432692663,2827660,374236,0.24
host-10-9-3-168,1432692664,2377756,481820,0.18
mosix1.curs.pub.ro,1432692665,2848792,527564,0.25
host-10-9-3-167,1432692664,2827660,374120,0.24
host-10-9-3-168,1432692666,2377760,481836,0.18
mosix1.curs.pub.ro,1432692666,2848796,527696,0.39
host-10-9-3-167,1432692666,2827664,374344,0.24
host-10-9-3-168,1432692667,2377760,481836,0.18
mosix1.curs.pub.ro,1432692668,2848796,527696,0.39
host-10-9-3-167,1432692667,2827668,374368,0.24
host-10-9-3-168,1432692669,2377764,481944,0.17
mosix1.curs.pub.ro,1432692669,2848800,527848,0.39
host-10-9-3-167,1432692669,2827668,374220,0.22
host-10-9-3-168,1432692670,2377764,481960,0.17
mosix1.curs.pub.ro,1432692671,2848800,528004,0.39
host-10-9-3-167,1432692670,2827672,374584,0.22
host-10-9-3-168,1432692672,2377768,481812,0.17
mosix1.curs.pub.ro,1432692672,2848808,527972,0.68
host-10-9-3-167,1432692672,2827672,374492,0.22
host-10-9-3-168,1432692673,2377768,482068,0.16
mosix1.curs.pub.ro,1432692674,2848808,527980,0.68
host-10-9-3-167,1432692673,2827676,374484,0.20
host-10-9-3-168,1432692675,2377772,482060,0.16
mosix1.curs.pub.ro,1432692675,2848812,528244,0.68
host-10-9-3-167,1432692675,2827676,374484,0.20
host-10-9-3-168,1432692676,2377776,481944,0.16
mosix1.curs.pub.ro,1432692677,2848812,528096,0.63
host-10-9-3-167,1432692676,2827680,374468,0.20
host-10-9-3-168,1432692678,2377776,482068,0.14
mosix1.curs.pub.ro,1432692678,2848816,528228,0.63
host-10-9-3-167,1432692678,2827680,374616,0.18
host-10-9-3-168,1432692680,2377780,482068,0.14
mosix1.curs.pub.ro,1432692680,2848816,528352,0.63
host-10-9-3-167,1432692679,2827684,374476,0.18
host-10-9-3-168,1432692681,2377780,482060,0.14
mosix1.curs.pub.ro,1432692681,2848820,528212,0.58
host-10-9-3-167,1432692681,2827688,374724,0.18
host-10-9-3-168,1432692683,2377784,482432,0.14
mosix1.curs.pub.ro,1432692683,2848820,528352,0.58
host-10-9-3-167,1432692683,2827692,374724,0.17
host-10-9-3-168,1432692684,2377784,482316,0.21
mosix1.curs.pub.ro,1432692685,2848824,528592,0.58
host-10-9-3-167,1432692684,2827692,374592,0.17
host-10-9-3-168,1432692686,2377792,482192,0.21
mosix1.curs.pub.ro,1432692686,2848828,528476,0.77
host-10-9-3-167,1432692686,2827696,374848,0.17
host-10-9-3-168,1432692687,2377792,482316,0.21
